X,Y,OBJECTID,DATE,LATITUDE,LONGITUDE,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4
8.050000000199873,42.989999999800197,1319,11/9/2008,42.99,8.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.040000000399743,42.989999999800197,1320,11/9/2008,42.99,8.04,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.97,43.020000000099962,1321,11/9/2008,43.02,7.97,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.849999999700288,43.07,1322,11/9/2008,43.07,7.85,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.809999999600338,43.089999999600352,1323,11/9/2008,43.09,7.81,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.759999999700256,43.100000000299794,1324,11/9/2008,43.1,7.76,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.690000000199915,43.110000000100001,1325,11/9/2008,43.11,7.69,0,0,0,5.89,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.640000000299835,43.110000000100001,1326,11/9/2008,43.11,7.64,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.650000000099963,43.129999999700246,1327,11/9/2008,43.13,7.65,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.590000000399756,43.129999999700246,1328,11/9/2008,43.13,7.59,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.529999999800226,43.119999999900109,1329,11/9/2008,43.12,7.53,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.470000000099958,43.119999999900109,1330,11/9/2008,43.12,7.47,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.780000000399752,42.859999999700264,1331,16/09/2008,42.86,6.78,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.819999999600327,42.880000000199914,1332,16/09/2008,42.88,6.82,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.859999999700278,42.899999999800222,1333,16/09/2008,42.9,6.86,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.899999999800174,42.920000000299808,1334,16/09/2008,42.92,6.9,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.939999999900124,42.939999999900131,1335,16/09/2008,42.94,6.94,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.989999999800204,42.960000000399745,1336,16/09/2008,42.96,6.99,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.029999999900099,42.98,1337,16/09/2008,42.98,7.03,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.039999999700284,42.989999999800197,1338,16/09/2008,42.99,7.04,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.060000000199921,43.020000000099962,1339,16/09/2008,43.02,7.06,0,0,0,0,0,0,0,313.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.079999999800179,43.07,1340,16/09/2008,43.07,7.08,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.100000000299815,43.100000000299794,1341,16/09/2008,43.1,7.1,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.089999999600366,43.129999999700246,1342,16/09/2008,43.13,7.09,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.119999999900131,43.169999999800218,1343,16/09/2008,43.17,7.12,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.150000000199896,43.19000000029984,1344,16/09/2008,43.19,7.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.179999999600341,43.230000000399727,1345,16/09/2008,43.23,7.18,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.830000000299833,42.870000000399727,1346,17/09/2008,42.87,6.83,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.769999999700246,42.859999999700264,1347,17/09/2008,42.86,6.77,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.700000000199907,42.840000000099977,1348,17/09/2008,42.84,6.7,0,0,0,1.96,0,0,0,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.650000000299826,42.830000000299805,1349,17/09/2008,42.83,6.65,0,0,0,7.86,0,0,0,351.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.610000000199875,42.830000000299805,1350,17/09/2008,42.83,6.61,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.549999999600345,42.81999999960032,1351,17/09/2008,42.82,6.55,0,0,0,0,0,0,0,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.489999999900135,42.8,1352,17/09/2008,42.8,6.49,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.470000000299819,42.809999999800183,1353,17/09/2008,42.81,6.47,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.40999999970029,42.790000000199875,1354,17/09/2008,42.79,6.41,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.35,42.769999999700296,1355,17/09/2008,42.77,6.35,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.35,42.719999999800216,1356,17/09/2008,42.72,6.35,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.290000000299813,42.719999999800216,1357,17/09/2008,42.72,6.29,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.229999999700283,42.719999999800216,1358,17/09/2008,42.72,6.23,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.240000000399732,42.71,1359,17/09/2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.240000000399732,42.71,1360,17/09/2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.210000000099967,42.669999999900135,1361,17/09/2008,42.67,6.21,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.189999999600331,42.62,1362,17/09/2008,42.62,6.19,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.17,42.579999999900103,1363,17/09/2008,42.58,6.17,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.150000000399757,42.53,1364,17/09/2008,42.53,6.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.129999999900122,42.489999999900128,1365,17/09/2008,42.49,6.13,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.060000000399725,42.510000000399771,1366,18/09/2008,42.51,6.06,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.009999999600324,42.520000000199886,1367,18/09/2008,42.52,6.01,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.959999999700301,42.53,1368,18/09/2008,42.53,5.96,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.549999999600338,1369,18/09/2008,42.55,5.9,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.890000000199905,42.579999999900103,1370,18/09/2008,42.58,5.89,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.91999999960035,42.62,1371,18/09/2008,42.62,5.92,0,0,0,1.96,0,0,0,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.940000000099985,42.669999999900135,1372,18/09/2008,42.67,5.94,0,0,0,3.93,0,0,0,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.959999999700301,42.700000000199907,1373,18/09/2008,42.7,5.96,0,0,0,3.93,0,0,0,39.2,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.97000000039975,42.790000000199875,1374,18/09/2008,42.79,5.97,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.02000000029983,42.769999999700296,1375,18/09/2008,42.77,6.02,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.070000000199911,42.740000000299787,1376,18/09/2008,42.74,6.07,0,0,0,1.96,0,0,0,19.6,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.110000000299806,42.719999999800216,1377,18/09/2008,42.72,6.11,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.160000000199886,42.719999999800216,1378,18/09/2008,42.72,6.16,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.219999999900097,42.729999999600345,1379,18/09/2008,42.73,6.22,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.269999999800177,42.750000000099973,1380,18/09/2008,42.75,6.27,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.279999999600364,42.8,1381,18/09/2008,42.8,6.28,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.330000000399764,42.790000000199875,1382,18/09/2008,42.79,6.33,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.340000000199894,42.78000000039976,1383,18/09/2008,42.78,6.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.359999999800209,42.790000000199875,1384,18/09/2008,42.79,6.36,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.399999999900103,42.8,1385,18/09/2008,42.8,6.4,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.449999999800185,42.8,1386,18/09/2008,42.8,6.45,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.380000000299844,42.960000000399745,1387,22/09/2008,42.96,6.38,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.420000000399739,42.920000000299808,1388,22/09/2008,42.92,6.42,0,0,0,7.86,0,0,0,194.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.459999999600369,42.880000000199914,1389,22/09/2008,42.88,6.46,0,0,0,3.93,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.499999999700265,42.84999999990012,1390,22/09/2008,42.85,6.5,0,0,0,5.89,0,0,0,406.9,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.539999999800216,42.809999999800183,1391,22/09/2008,42.81,6.54,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.589999999700297,42.769999999700296,1392,22/09/2008,42.77,6.59,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.62999999980019,42.729999999600345,1393,22/09/2008,42.73,6.63,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.679999999700271,42.690000000399763,1394,22/09/2008,42.69,6.68,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.780000000399752,42.639999999600349,1395,22/09/2008,42.64,6.78,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.809999999800198,42.600000000399739,1396,22/09/2008,42.6,6.81,0,0,0,7.86,0,0,0,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.050000000399734,42.369999999600317,1397,22/09/2008,42.37,7.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.079999999800179,42.330000000399757,1398,22/09/2008,42.33,7.08,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.99,42.759999999900103,1399,23/09/2008,42.76,5.99,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.91999999960035,42.769999999700296,1400,23/09/2008,42.77,5.92,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.850000000099953,42.78000000039976,1401,23/09/2008,42.78,5.85,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.649999999600368,43.07,1402,24/09/2008,43.07,5.65,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.580000000099972,43.060000000199906,1403,24/09/2008,43.06,5.58,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.520000000399762,43.050000000399713,1404,24/09/2008,43.05,5.52,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.45,43.039999999700278,1405,24/09/2008,43.04,5.45,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.030000000299821,42.84999999990012,1406,24/09/2008,42.85,5.03,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.990000000199871,42.809999999800183,1407,24/09/2008,42.81,4.99,0,0,0,3.93,0,0,0,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
4.969999999700293,42.790000000199875,1408,24/09/2008,42.79,4.97,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
4.969999999700293,42.790000000199875,1409,24/09/2008,42.79,4.97,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.959999999900106,42.769999999700296,1410,24/09/2008,42.77,4.96,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
4.959999999900106,42.719999999800216,1411,24/09/2008,42.72,4.96,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
4.959999999900106,42.669999999900135,1412,24/09/2008,42.67,4.96,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
4.980000000399741,42.629999999800198,1413,24/09/2008,42.63,4.98,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.019999999600373,42.589999999700304,1414,24/09/2008,42.59,5.02,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.049999999900137,42.549999999600338,1415,24/09/2008,42.55,5.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.09,42.510000000399771,1416,24/09/2008,42.51,5.09,0,0,0,0,0,0,0,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.72,42.899999999800222,1417,25/09/2008,42.9,5.72,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.779999999700294,42.89,1418,25/09/2008,42.89,5.78,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.800000000199873,42.880000000199914,1419,25/09/2008,42.88,5.8,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.829999999600376,42.920000000299808,1420,25/09/2008,42.92,5.83,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.859999999900141,42.949999999700225,1421,25/09/2008,42.95,5.86,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
5.859999999900141,42.949999999700225,1422,25/09/2008,42.95,5.86,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.930000000099994,1423,25/09/2008,42.93,5.9,0,0,0,9.82,0,0,0,330.1,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
5.940000000099985,42.920000000299808,1424,25/09/2008,42.92,5.94,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.99,42.899999999800222,1425,25/09/2008,42.9,5.99,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
18.32,-33.910000000299711,1426,5/9/2013,-33.91,18.32,0,0,103.8,6.7,0,0,993.2,51.5,2.5,Peter Ryan,Cape Town to Tristan,6.7
16.88,-34.500000000199805,1427,6/9/2013,-34.5,16.88,0,0,0.8,1,0,0,6.5,25.7,3,Peter Ryan,Cape Town to Tristan,1
13.770000000099968,-34.500000000199805,1428,7/9/2013,-34.5,13.77,0,0,0.7,0.9,0,0,8.5,40.6,3,Peter Ryan,Cape Town to Tristan,0.9
12.630000000399775,-34.500000000199805,1429,8/9/2013,-34.5,12.63,0,0,2.4,0,0,0,12.1,0,2.5,Peter Ryan,Cape Town to Tristan,0
8.130000000399775,-34.500000000199805,1430,9/9/2013,-34.5,8.13,0,0,1.3,0.6,0,0,48.2,52.4,3.5,Peter Ryan,Cape Town to Tristan,0.6
3.389999999800182,-34.500000000199805,1431,10/9/2013,-34.5,3.39,0,0,6.9,4.1,0,0,48.5,297.1,3,Peter Ryan,Cape Town to Tristan,4.1
2.740000000199871,-34.500000000199805,1432,11/9/2013,-34.5,2.74,0,0,0,1.4,0,0,0,24,3.5,Peter Ryan,Cape Town to Tristan,1.4
-0.700000000299724,-34.649999999900061,1433,12/9/2013,-34.65,-0.7,0,0,2.9,0.6,0,0,44.2,192.2,3,Peter Ryan,Cape Town to Tristan,0.6
-1.420000000299751,-34.799999999600239,1434,13/09/2013,-34.8,-1.42,0,0,1.7,1.1,0,0,56.8,255.6,3,Peter Ryan,Cape Town to Tristan,1.1
-2.129999999600273,-34.9500000001998,1435,14/09/2013,-34.95,-2.13,0,0,1.2,1.6,0,0,35.8,270.4,3,Peter Ryan,Cape Town to Tristan,1.6
-2.659999999800106,-35.059999999800091,1436,15/09/2013,-35.06,-2.66,0,0,1.2,0.9,0,0,20,120.7,3,Peter Ryan,Cape Town to Tristan,0.9
-6.92000000009989,-35.940000000199817,1437,16/09/2013,-35.94,-6.92,0,0,0.7,0,0,0,14.1,0,2,Peter Ryan,Cape Town to Tristan,0
-7.699999999800128,-36.099999999700181,1438,17/09/2013,-36.1,-7.7,0,0,0.7,0,0,0,14.2,0,3,Peter Ryan,Cape Town to Tristan,0
-8.490000000199814,-36.260000000099879,1439,18/09/2013,-36.26,-8.49,0,0,2,1.5,0,0,28.5,473.6,3,Peter Ryan,Cape Town to Tristan,1.5
-12.46,-37.420000000299751,1440,19/09/2013,-37.42,-12.46,0,0,0,0.5,0,0,0,133.3,3,Peter Ryan,Tristan to Gough,0.5
-11.759999999600268,-38.2,1441,20/09/2013,-38.2,-11.76,0,0,0,0,0,0,0,0,3,Peter Ryan,Tristan to Gough,0
-12.239999999900022,-37.039999999800095,1442,21/09/2013,-37.04,-12.24,0,0,0.8,0,0,0,7.5,0,3.5,Peter Ryan,Tristan to Cape Town,0
-8.459999999900049,-36.710000000099853,1443,22/09/2013,-36.71,-8.46,0,0,0,0,0,0,0,0,3,Peter Ryan,Tristan to Cape Town,0
-7.749999999700151,-36.639999999700201,1444,23/09/2013,-36.64,-7.75,0,0,0,0,0,0,0,0,2,Peter Ryan,Tristan to Cape Town,0
-7.040000000399631,-36.58,1445,24/09/2013,-36.58,-7.04,0,0,1.9,1,0,0,56.4,89.7,2,Peter Ryan,Tristan to Cape Town,1
-6.37000000029974,-36.520000000299731,1446,25/09/2013,-36.52,-6.37,0,0,2.1,0,0,0,38.4,0,2,Peter Ryan,Tristan to Cape Town,0
-5.539999999800102,-36.449999999900051,1447,26/09/2013,-36.45,-5.54,0,0,0,0,0,0,0,0,2,Peter Ryan,Tristan to Cape Town,0
-2.02,-36.139999999800125,1448,27/09/2013,-36.14,-2.02,0,0,2.3,0,0,0,41.7,0,3,Peter Ryan,Tristan to Cape Town,0
-1.39,-36.089999999900051,1449,28/09/2013,-36.09,-1.39,0,0,0.9,1.5,0,0,21.2,170.4,3.5,Peter Ryan,Tristan to Cape Town,1.5
-0.750000000199805,-36.030000000199841,1450,29/09/2013,-36.03,-0.75,0,0,1.8,0.4,0,0,18.1,191.7,4,Peter Ryan,Tristan to Cape Town,0.4
-0.059999999600279,-35.959999999800111,1451,30/09/2013,-35.96,-0.06,0,0,3.9,1.5,0,0,67.1,117,4,Peter Ryan,Tristan to Cape Town,1.5
0.620000000299797,-35.879999999600273,1452,1/10/2013,-35.88,0.62,0,0,1.6,0.6,0,0,21.8,8.9,3,Peter Ryan,Tristan to Cape Town,0.6
5.90999999980022,-35.279999999900049,1453,2/10/2013,-35.28,5.91,0,0,5.1,0,0,0,58.1,0,2.5,Peter Ryan,Tristan to Cape Town,0
6.740000000299801,-35.189999999900024,1454,3/10/2013,-35.19,6.74,0,0,3.2,1.8,0,0,23.3,73.9,2.5,Peter Ryan,Tristan to Cape Town,1.8
7.420000000199876,-35.109999999700165,1455,4/10/2013,-35.11,7.42,0,0,4.9,2.7,0,0,82.3,225.7,2.5,Peter Ryan,Tristan to Cape Town,2.7
8.10999999990014,-35.040000000199825,1456,5/10/2013,-35.04,8.11,0,0,4.6,2,0,0,121.8,355.2,2.5,Peter Ryan,Tristan to Cape Town,2
8.799999999600345,-34.96,1457,6/10/2013,-34.96,8.8,0,0,6,4.4,0,0,87.3,214.8,2.5,Peter Ryan,Tristan to Cape Town,4.4
13.469999999800224,-34.429999999800103,1458,7/10/2013,-34.43,13.47,0,0,0,1.3,0,0,0,182.6,2,Peter Ryan,Tristan to Cape Town,1.3
14.059999999700269,-34.379999999900001,1459,8/10/2013,-34.38,14.06,0,0,2.6,0,0,0,17.5,0,2,Peter Ryan,Tristan to Cape Town,0
14.490000000099997,-34.379999999900001,1460,9/10/2013,-34.38,14.49,0,0,0,0.8,0,0,0,28.2,2.5,Peter Ryan,Tristan to Cape Town,0.8
14.959999999700299,-34.389999999700187,1461,10/10/2013,-34.39,14.96,0,0,0.7,4,0,0,22.4,1381.6,3,Peter Ryan,Tristan to Cape Town,4
15.44,-34.389999999700187,1462,11/10/2013,-34.39,15.44,0,0,2.6,2.2,0,0,56.2,193.2,3,Peter Ryan,Tristan to Cape Town,2.2
18.289999999700285,-33.899999999600247,1463,12/10/2013,-33.9,18.29,0,0,21.2,3.2,0,0,134.2,90.2,2,Peter Ryan,Tristan to Cape Town,3.2
15.089999999800227,-34.000000000299757,1464,13/10/2013,-34,15.09,0,0,0,0.3,0,0,0,12.9,5,Peter Ryan,Cape Town to Antarctic,0.3
14.160000000399746,-34.670000000399689,1465,14/10/2013,-34.67,14.16,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
13.800000000399734,-35.14,1466,15/10/2013,-35.14,13.8,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
11.899999999700301,-37.66,1467,16/10/2013,-37.66,11.9,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
11.229999999600352,-38.519999999900051,1468,17/10/2013,-38.52,11.23,0,0,1.3,0.5,0,0,29,30.9,3,Peter Ryan,Cape Town to Antarctic,0.5
10.750000000199917,-39.130000000299745,1469,18/10/2013,-39.13,10.75,0,0,0,0,0,0,0,0,2,Peter Ryan,Cape Town to Antarctic,0
8.090000000299824,-42.420000000199849,1470,19/10/2013,-42.42,8.09,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
7.920000000099946,-42.910000000299711,1471,20/10/2013,-42.91,7.92,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
6.920000000299808,-44.77,1472,21/10/2013,-44.77,6.92,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
6.430000000199925,-45.269999999900065,1473,22/10/2013,-45.27,6.43,0,0,0,0,0,0,0,0,3,Peter Ryan,Cape Town to Antarctic,0
5.90999999980022,-45.790000000299763,1474,23/10/2013,-45.79,5.91,0,0,0,0,0,0,0,0,3.5,Peter Ryan,Cape Town to Antarctic,0
5.610000000399736,-46.089999999700197,1475,24/10/2013,-46.09,5.61,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
3.889999999700251,-47.839999999800135,1476,25/10/2013,-47.84,3.89,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
3.429999999900133,-48.28,1477,26/10/2013,-48.28,3.43,0,0,0,0,0,0,0,0,5,Peter Ryan,Cape Town to Antarctic,0
3.029999999800225,-48.630000000199793,1478,27/10/2013,-48.63,3.03,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
1.4,-50.150000000399665,1479,28/10/2013,-50.15,1.4,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
0.829999999700249,-50.679999999700165,1480,29/10/2013,-50.68,0.83,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
0.339999999600366,-51.110000000099895,1481,30/10/2013,-51.11,0.34,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
0.019999999700246,-51.370000000299747,1482,31/10/2013,-51.37,0.02,0,0,0,0,0,0,0,0,4,Peter Ryan,Cape Town to Antarctic,0
0.000000000099988,-54.059999999600286,1483,1/11/2013,-54.06,0,0,0,0,0,0,0,0,0,4.5,Peter Ryan,Cape Town to Antarctic,0
